Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,Return/Average,Return/Std,Return/Median,Return/Min,Return/Max,NonzeroRewards/Average,NonzeroRewards/Std,NonzeroRewards/Median,NonzeroRewards/Min,NonzeroRewards/Max,DiscountedReturn/Average,DiscountedReturn/Std,DiscountedReturn/Median,DiscountedReturn/Min,DiscountedReturn/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,grad_norm_model/Average,grad_norm_model/Std,grad_norm_model/Median,grad_norm_model/Min,grad_norm_model/Max,grad_norm_actor/Average,grad_norm_actor/Std,grad_norm_actor/Median,grad_norm_actor/Min,grad_norm_actor/Max,grad_norm_value/Average,grad_norm_value/Std,grad_norm_value/Median,grad_norm_value/Min,grad_norm_value/Max,model_loss/Average,model_loss/Std,model_loss/Median,model_loss/Min,model_loss/Max,actor_loss/Average,actor_loss/Std,actor_loss/Median,actor_loss/Min,actor_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,prior_entropy/Average,prior_entropy/Std,prior_entropy/Median,prior_entropy/Min,prior_entropy/Max,post_entropy/Average,post_entropy/Std,post_entropy/Median,post_entropy/Min,post_entropy/Max,divergence/Average,divergence/Std,divergence/Median,divergence/Min,divergence/Max,reward_loss/Average,reward_loss/Std,reward_loss/Median,reward_loss/Min,reward_loss/Max,image_loss/Average,image_loss/Std,image_loss/Median,image_loss/Min,image_loss/Max,pcont_loss/Average,pcont_loss/Std,pcont_loss/Median,pcont_loss/Min,pcont_loss/Max
2,1000,999,9.72550630569458,1000,2,0,102.82241032679909,0.0,0.0,0.0,500.0,0.0,500.0,500,500,80.61155053164745,16.031471333739717,80.61155053164745,64.58007919790774,96.64302186538717,500.0,0.0,500.0,500,500,14.102385429503592,4.934029067123228,14.102385429503592,9.168356362380363,19.03641449662682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,2000,1999,18.087182760238647,2000,4,0,119.59324250779403,0.0,0.0,0.0,500.0,0.0,500.0,500,500,82.66497102709093,16.331781731880934,82.49515471976768,64.58007919790774,101.08949547092062,500.0,0.0,500.0,500,500,15.910047732006706,4.258531686551421,17.216216085434368,9.168356362380363,20.039402394777724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,3000,2999,36.452940940856934,3000,6,0,54.449154244844514,0.0,0.0,0.0,500.0,0.0,500.0,500,500,76.67191902413161,16.463019430897685,70.52088655342666,56.67714450372081,101.08949547092062,500.0,0.0,500.0,500,500,16.65407571713904,4.0911547295297215,17.216216085434368,9.168356362380363,21.40111787273417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,4000,3999,54.74132251739502,4000,8,0,54.67952403633607,0.0,0.0,0.0,500.0,0.0,500.0,500,500,71.94616085610988,16.593356341185313,66.46368338602797,53.26651040545972,101.08949547092062,500.0,0.0,500.0,500,500,15.903681332575943,3.858467716281313,15.327587033916029,9.168356362380363,21.40111787273417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,5000,4999,63.34435296058655,5000,10,0,116.23811011751143,0.0,0.0,0.0,500.0,0.0,500.0,500,500,68.42859981763596,16.79237216307852,63.42567074826876,46.54194968230245,101.08949547092062,500.0,0.0,500.0,500,500,14.826727803569113,4.075241189540392,15.071150947831702,9.168356362380363,21.40111787273417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,6000,5999,180.17375659942627,6000,12,0,8.559489040030945,0.0,0.0,0.0,500.0,0.0,500.0,500,500,65.82677518279736,17.278848798629898,63.42567074826876,39.46294730931501,101.08949547092062,500.0,0.0,500.0,500,500,14.630875653961473,3.89552809487795,15.071150947831702,9.168356362380363,21.40111787273417,0.8356548053026199,0.5498637586680041,0.9958556592464447,-0.2609291076660156,1.5966284275054932,0.03624886516481638,0.021714220545283252,0.032695747911930084,0.007058379240334034,0.11327682435512543,0.6000729096587747,0.9060769258248166,0.1301189512014389,0.008080404251813889,3.878465414047241,3.3884151971340177,3.758240582382989,1.561220645904541,0.4582429528236389,17.442237854003906,0.9309285753965377,0.005102878387748245,0.9296902120113373,0.9234296679496765,0.9459366798400879,-1.9107660001516342,1.4929620940823476,-1.2906604409217834,-6.416013240814209,-0.29339587688446045,1.8154922264814377,0.9784817681908822,1.356244146823883,0.9484198689460754,5.425683975219727,35.54453453063965,0.13215727840732064,35.58110427856445,35.26936340332031,35.7054328918457,26.126519503593446,10.742557384940687,31.870610237121582,2.862706422805786,35.5583610534668,12.466207733154297,11.948094316563672,4.072066426277161,3.0,37.346168518066406,0.9309285753965377,0.005102878387748245,0.9296902120113373,0.9234296679496765,0.9459366798400879,11698.4798828125,6.043857910392131,11699.0693359375,11686.52734375,11715.994140625,0.0,0.0,0.0,0.0,0.0
2,7000,6999,299.57569670677185,7000,14,0,8.375073295299664,0.0,0.0,0.0,500.0,0.0,500.0,500,500,65.58999434639573,16.341408192125037,63.42567074826876,39.46294730931501,101.08949547092062,500.0,0.0,500.0,500,500,15.166722462871977,3.841033345256985,15.327587033916029,9.168356362380363,21.40111787273417,43.053719840049745,53.21724223463802,12.747066497802734,-0.5209016799926758,233.65664672851562,0.026411265153437852,0.013601847602713671,0.02283622231334448,0.007182369474321604,0.07497216761112213,5.858291480541229,2.5590975184131795,5.122710943222046,2.9964969158172607,12.972545623779297,226.33830200195314,161.4262548833624,178.47481536865234,19.510482788085938,558.8773803710938,0.9225611144304275,0.001063577039842082,0.9224583804607391,0.9207605123519897,0.9249774217605591,-34.602691669464114,19.168056118802618,-32.08666706085205,-71.0733871459961,-6.836865425109863,76.7338499546051,71.06870732898562,43.32322120666504,6.126316070556641,303.0342712402344,35.40798156738281,0.0318683988845596,35.406532287597656,35.33967590332031,35.519771575927734,-4.823064010776579,4.30997043464663,-4.802829742431641,-12.050979614257812,2.604128837585449,42.467686347961425,3.3537498013973366,42.74015235900879,35.294349670410156,48.88699722290039,0.9225611144304275,0.001063577039842082,0.9224583804607391,0.9207605123519897,0.9249774217605591,11703.272119140625,6.784477304629962,11703.4853515625,11686.4931640625,11727.013671875,0.0,0.0,0.0,0.0,0.0
2,8000,7999,421.2323772907257,8000,16,0,8.219852746269135,0.0,0.0,0.0,500.0,0.0,500.0,500,500,65.39655627860515,22.23521084493876,63.42567074826876,18.39328351721937,109.69169609092295,500.0,0.0,500.0,500,500,15.255536642720006,5.043544805587633,15.327587033916029,5.888128441338721,25.86634336197375,202.72490985870363,102.16439924749439,182.82333374023438,55.332420349121094,507.49505615234375,0.022653239741921426,0.010035068066770224,0.0222375625744462,0.0047188932076096535,0.05423523485660553,3.398304934501648,1.0037870801771325,3.2186148166656494,2.394005537033081,9.121933937072754,315.4742973327637,105.79201942951973,331.4640350341797,131.96336364746094,588.7130737304688,0.9208162295818328,0.00048148770130111295,0.9207548201084137,0.9199896454811096,0.9223847389221191,-73.72970439910888,14.102367165326347,-77.30131149291992,-88.7890396118164,-39.903099060058594,275.5337973022461,113.93787443224437,254.2738800048828,95.99775695800781,593.9978637695312,35.50677928924561,0.049666056981813464,35.50918960571289,35.38022994995117,35.6048469543457,-14.005027198791504,1.4946131070209112,-14.157472133636475,-16.54233741760254,-10.98790168762207,48.81372100830078,2.217357679282316,48.80722999572754,43.50605392456055,52.88661575317383,0.9208162295818328,0.00048148770130111295,0.9207548201084137,0.9199896454811096,0.9223847389221191,11704.05111328125,7.811682907979088,11704.65576171875,11687.09375,11723.2587890625,0.0,0.0,0.0,0.0,0.0
2,9000,8999,543.4096667766571,9000,18,0,8.184827181938335,0.0,0.0,0.0,500.0,0.0,500.0,500,500,63.31479151232035,22.022910782068205,62.22301197190387,18.39328351721937,109.69169609092295,500.0,0.0,500.0,500,500,14.813645721113533,4.9167028534019614,15.071150947831702,5.888128441338721,25.86634336197375,16.12678777217865,21.48302892530215,7.969403266906738,-6.045161247253418,66.42085266113281,0.017990593155846,0.007626737663996148,0.016899332404136658,0.004772438667714596,0.03735549747943878,13.52369690656662,11.93282185516197,5.955327987670898,2.873764753341675,42.51059341430664,154.79432754516603,105.19277410799374,117.8572006225586,32.47552490234375,463.309814453125,0.9201274657249451,0.0002737249848359311,0.9200969040393829,0.9196950793266296,0.921437680721283,-22.88263689994812,7.0161150807357355,-21.76466941833496,-38.4330940246582,-13.20917797088623,38.089297337532045,28.368984570632154,28.912818908691406,6.34792423248291,102.70075988769531,35.51863830566406,0.03326087033636088,35.51994323730469,35.42417526245117,35.59361267089844,-18.695677080154418,1.0730243871625273,-18.762564659118652,-20.469287872314453,-15.628640174865723,53.57176246643066,1.7754920368824947,53.45293426513672,49.613460540771484,57.45933532714844,0.9201274657249451,0.0002737249848359311,0.9200969040393829,0.9196950793266296,0.921437680721283,11702.948955078125,7.458692442376385,11701.8984375,11686.7646484375,11722.3115234375,0.0,0.0,0.0,0.0,0.0
2,10000,9999,666.4727244377136,10000,20,0,8.125915437224274,0.0,0.0,0.0,500.0,0.0,500.0,500,500,62.76814947195445,20.988753234464063,61.8354806232075,18.39328351721937,109.69169609092295,500.0,0.0,500.0,500,500,14.448224561498614,4.804107581934817,13.571484756173014,5.888128441338721,25.86634336197375,-6.5926992797851565,0.2781641428619817,-6.549259185791016,-7.184690475463867,-5.943728446960449,0.01571797371376306,0.007956562654201341,0.012902873568236828,0.003924426157027483,0.035585466772317886,1.953649468421936,0.4772637495000685,1.8145525455474854,1.338849425315857,3.1006710529327393,13.933511292934417,8.924651540526114,10.843206405639648,2.798124313354492,43.07515335083008,0.9199148464202881,0.0003790927281875435,0.9198422133922577,0.9194791913032532,0.9222533106803894,-10.525179567337036,1.0931333163146864,-10.14289665222168,-13.501937866210938,-9.418184280395508,3.0125654125213623,1.0937703347820042,2.4704729318618774,2.0273420810699463,6.298717498779297,35.54263835906983,0.03744275519204698,35.541521072387695,35.4519157409668,35.62855529785156,-20.394687957763672,0.879048953928235,-20.145416259765625,-22.46945571899414,-18.648807525634766,54.45857006072998,1.73014496407895,53.9449520111084,49.890869140625,59.13269805908203,0.9199148464202881,0.0003790927281875435,0.9198422133922577,0.9194791913032532,0.9222533106803894,11701.4016796875,7.292142091480981,11700.44140625,11687.4365234375,11726.32421875,0.0,0.0,0.0,0.0,0.0
