Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,Return/Average,Return/Std,Return/Median,Return/Min,Return/Max,NonzeroRewards/Average,NonzeroRewards/Std,NonzeroRewards/Median,NonzeroRewards/Min,NonzeroRewards/Max,DiscountedReturn/Average,DiscountedReturn/Std,DiscountedReturn/Median,DiscountedReturn/Min,DiscountedReturn/Max,GameScore/Average,GameScore/Std,GameScore/Median,GameScore/Min,GameScore/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,grad_norm_model/Average,grad_norm_model/Std,grad_norm_model/Median,grad_norm_model/Min,grad_norm_model/Max,grad_norm_actor/Average,grad_norm_actor/Std,grad_norm_actor/Median,grad_norm_actor/Min,grad_norm_actor/Max,grad_norm_value/Average,grad_norm_value/Std,grad_norm_value/Median,grad_norm_value/Min,grad_norm_value/Max,model_loss/Average,model_loss/Std,model_loss/Median,model_loss/Min,model_loss/Max,actor_loss/Average,actor_loss/Std,actor_loss/Median,actor_loss/Min,actor_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,prior_entropy/Average,prior_entropy/Std,prior_entropy/Median,prior_entropy/Min,prior_entropy/Max,post_entropy/Average,post_entropy/Std,post_entropy/Median,post_entropy/Min,post_entropy/Max,divergence/Average,divergence/Std,divergence/Median,divergence/Min,divergence/Max,reward_loss/Average,reward_loss/Std,reward_loss/Median,reward_loss/Min,reward_loss/Max,image_loss/Average,image_loss/Std,image_loss/Median,image_loss/Min,image_loss/Max,pcont_loss/Average,pcont_loss/Std,pcont_loss/Median,pcont_loss/Min,pcont_loss/Max
2,1000,999,5.44385838508606,1000,2,0,183.6932427815518,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,2000,1999,9.78310775756836,2000,4,0,230.4546049696016,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,3000,2999,13.828598260879517,3000,6,0,247.18881410833097,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,4000,3999,18.469536304473877,4000,8,0,215.47368023588393,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,5000,4999,23.20332407951355,5000,10,0,211.2473240293539,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,6000,5999,148.77704668045044,6000,12,0,7.96344951226714,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11342.2021484375,69.53110444608734,11306.45849609375,11299.859375,11529.0830078125,130.30110746860504,143.5431286116414,63.72636795043945,5.774899959564209,531.092529296875,0.003040247487660963,0.001779964332715602,0.0028800361324101686,0.00013810512609779835,0.008211559616029263,0.030833109524683096,0.03851851595953451,0.015577688813209534,0.0006602316861972213,0.203307643532753,11341.3276171875,69.71799263159936,11305.5107421875,11298.900390625,11528.8818359375,0.029628158365376293,0.026540589530919985,0.03673946671187878,-0.06181186065077782,0.08741425722837448,0.8448800706863403,0.19545649328827822,0.9185935854911804,0.19592474400997162,0.9237958788871765,27.03414207458496,7.643535931875117,27.990090370178223,15.5621337890625,37.31642532348633,23.368345470428466,8.116879604748966,22.99940586090088,13.027106285095215,36.414222717285156,3.160272867679596,0.3773040397855135,3.0,3.0,5.100742340087891,0.9190157306194305,0.0002336939594939554,0.918941468000412,0.9189387559890747,0.9207763671875,11339.59537109375,68.48902955471218,11304.251953125,11297.681640625,11520.3056640625,0.04972160433011595,0.15169438222349804,0.000156280912051443,4.6151344577083364e-05,0.735636830329895
2,7000,6999,285.03390884399414,7000,14,0,7.339079912171614,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11298.646630859375,0.5297690787270999,11298.55322265625,11297.9228515625,11299.845703125,5.8800338673591614,2.4917880654402436,5.167820930480957,2.456731081008911,13.831518173217773,0.00105196214892203,0.0004215406934854342,0.0008905962167773396,0.00045790226431563497,0.0020285064820200205,0.0050482758032740094,0.0034037580525508493,0.004687597276642919,0.000267982657533139,0.012003934010863304,11297.7110546875,0.5119887296211053,11297.6123046875,11297.0244140625,11298.8876953125,0.016647904778365044,0.019307397253003126,0.021792195737361908,-0.020131288096308708,0.04571085050702095,0.9188725864887237,3.197676815749661e-05,0.9188876748085022,0.9187840223312378,0.9189296364784241,17.047555332183837,1.060134492348876,17.235828399658203,14.37182903289795,18.884368896484375,13.978572111129761,1.604019054067645,14.048450946807861,10.149955749511719,17.579130172729492,3.058573350906372,0.20016919004201914,3.0,3.0,4.236196041107178,0.9189386868476868,1.0686366477496611e-07,0.9189386367797852,0.9189386367797852,0.9189392328262329,11296.48640625,0.5088164407521033,11296.3935546875,11295.7841796875,11297.6240234375,2.3719220798739116e-05,8.770857987684139e-06,2.2981144866207615e-05,1.3449413927446585e-05,4.375392381916754e-05
2,8000,7999,420.0603358745575,8000,16,0,7.405957648376855,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11297.697236328126,0.14032849430944172,11297.669921875,11297.4755859375,11297.9619140625,10.323334480524062,7.489729145647629,9.043506622314453,1.5383113622665405,32.04777908325195,0.00033167352696182205,0.00010512002481713387,0.0002853163314284757,0.0002253180427942425,0.0006265703705139458,0.0015420360118150712,0.001433057790531593,0.0010453424765728414,0.0002599147264845669,0.007843639701604843,11296.81654296875,0.12820521527898718,11296.7890625,11296.6162109375,11297.0615234375,-0.03827018212527036,0.012709611594456273,-0.03853950463235378,-0.06009446457028389,-0.015845291316509247,0.9189057242870331,8.185679193028432e-06,0.9189081788063049,0.9188796877861023,0.9189170598983765,18.479633045196532,1.1508091163767702,18.0701961517334,16.48538589477539,20.376962661743164,15.227377576828003,1.5984846594938957,15.648157596588135,12.21544361114502,18.04955291748047,3.005786027908325,0.04019126523789649,3.0,3.0,3.358976364135742,0.91893863260746,1.520794728061327e-08,0.9189386367797852,0.9189385771751404,0.9189386367797852,11295.59720703125,0.12775359272244052,11295.5703125,11295.3974609375,11295.8427734375,1.247567251084547e-05,1.7894837820168238e-06,1.1970959349127952e-05,9.937888535205275e-06,1.7878102880786173e-05
2,9000,8999,554.7967324256897,9000,18,0,7.421899543086726,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11297.364619140624,0.06814442418910872,11297.36474609375,11297.2080078125,11297.5068359375,4.711460633277893,3.083093425029578,4.216791868209839,1.377466082572937,17.505598068237305,0.0001708679920557188,5.609043638209149e-05,0.00014699186431244016,0.00011600273137446493,0.0003277085779700428,0.002231810587400105,0.0010640052473522802,0.0023135950323194265,0.0004009792464785278,0.004719233606010675,11296.540107421875,0.04704401799765846,11296.5400390625,11296.4375,11296.6484375,-0.09442961640655995,0.023692074669030685,-0.09208071976900101,-0.15276271104812622,-0.06019245460629463,0.9189190495014191,1.4279538327486119e-05,0.9189237058162689,0.9188872575759888,0.9189409613609314,20.08817377090454,1.2739455385230702,20.19951343536377,17.512540817260742,22.495119094848633,18.493821620941162,1.5003003786811941,18.765719413757324,14.992083549499512,20.589778900146484,3.0034004831314087,0.018366829111597566,3.0,3.0,3.1492385864257812,0.9189386314153671,2.2452841045662595e-08,0.9189386367797852,0.9189384579658508,0.9189386367797852,11295.321015625,0.04691324936847365,11295.3193359375,11295.21875,11295.4296875,1.0574979069133405e-05,1.3853515514857023e-06,1.0838119578693295e-05,7.327364073717035e-06,1.32449440570781e-05
2,10000,9999,691.368800163269,10000,20,0,7.3221414639593885,0.0,0.0,0.0,500.0,0.0,500.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11297.097734375,0.16292268681765226,11297.0654296875,11296.8427734375,11297.8681640625,8.702607855796813,11.387176429183086,3.4561420679092407,1.404345989227295,62.24864196777344,0.0001523282159178052,3.4999730787219836e-05,0.00016280744603136554,7.550489681307226e-05,0.00020013218454550952,0.0028884691145503894,0.001943776901189022,0.0022752066142857075,0.0009409451740793884,0.011926829814910889,11296.44302734375,0.10647973031586645,11296.408203125,11296.341796875,11297.11328125,-0.26427309691905976,0.07219177356975479,-0.2583437114953995,-0.44537484645843506,-0.15709596872329712,0.9189497792720794,1.2862665273161865e-05,0.9189457893371582,0.9189344644546509,0.9190006852149963,19.7540020942688,1.2804392241741032,20.139323234558105,15.705147743225098,20.92561149597168,14.820364971160888,2.4771282541650947,15.180526733398438,10.331482887268066,18.948137283325195,3.000249629020691,0.0024837773952469193,3.0,3.0,3.024962902069092,0.9189385229349136,7.006778883862694e-08,0.9189384579658508,0.9189384579658508,0.9189386367797852,11295.224248046876,0.1064983073892544,11295.189453125,11295.123046875,11295.89453125,1.0206657443632138e-05,2.515141928908749e-06,9.91438582786941e-06,6.044072506483644e-06,1.4597636436519679e-05
