Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,Return/Average,Return/Std,Return/Median,Return/Min,Return/Max,NonzeroRewards/Average,NonzeroRewards/Std,NonzeroRewards/Median,NonzeroRewards/Min,NonzeroRewards/Max,DiscountedReturn/Average,DiscountedReturn/Std,DiscountedReturn/Median,DiscountedReturn/Min,DiscountedReturn/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,grad_norm_model/Average,grad_norm_model/Std,grad_norm_model/Median,grad_norm_model/Min,grad_norm_model/Max,grad_norm_actor/Average,grad_norm_actor/Std,grad_norm_actor/Median,grad_norm_actor/Min,grad_norm_actor/Max,grad_norm_value/Average,grad_norm_value/Std,grad_norm_value/Median,grad_norm_value/Min,grad_norm_value/Max,model_loss/Average,model_loss/Std,model_loss/Median,model_loss/Min,model_loss/Max,actor_loss/Average,actor_loss/Std,actor_loss/Median,actor_loss/Min,actor_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,prior_entropy/Average,prior_entropy/Std,prior_entropy/Median,prior_entropy/Min,prior_entropy/Max,post_entropy/Average,post_entropy/Std,post_entropy/Median,post_entropy/Min,post_entropy/Max,divergence/Average,divergence/Std,divergence/Median,divergence/Min,divergence/Max,reward_loss/Average,reward_loss/Std,reward_loss/Median,reward_loss/Min,reward_loss/Max,image_loss/Average,image_loss/Std,image_loss/Median,image_loss/Min,image_loss/Max,pcont_loss/Average,pcont_loss/Std,pcont_loss/Median,pcont_loss/Min,pcont_loss/Max
2,11000,10999,808.6370866298676,11000,22,0,7.558015189439083,0.0,0.0,0.0,500.0,0.0,500.0,500,500,212.81752745061732,62.144088362142696,222.87953456860924,142.0829643419888,312.3395002204198,500.0,0.0,500.0,500,500,62.26406391997084,16.98707977340932,67.31014534089113,40.33108572714132,91.30433129298403,11263.286171875,5.214901165560565,11263.3671875,11252.419921875,11284.1513671875,10.772634947299958,5.412767579888092,9.475366592407227,3.2355215549468994,27.201602935791016,0.3342666359245777,0.1580489303492128,0.36505140364170074,0.038114096969366074,0.6970187425613403,44.910384607315066,45.885866415604085,30.814062118530273,4.331725120544434,275.17559814453125,11298.33251953125,0.8216382690175378,11298.21484375,11297.14453125,11300.494140625,-40.44799392700195,4.76052194395311,-40.368743896484375,-50.6992301940918,-31.70454216003418,5.401596190929413,3.7807753758128215,4.479415416717529,2.191336154937744,23.014657974243164,27.36682460784912,3.2392079579420407,27.058012008666992,21.962615966796875,32.451805114746094,23.82409547805786,2.778014756537312,23.991580963134766,18.676380157470703,29.413774490356445,3.0688216996192934,0.1584896586889397,3.0,3.0,3.724118709564209,0.9777338260412216,0.007957694115971574,0.9775327742099762,0.95926833152771,1.0052475929260254,11297.047890625,0.8160710534407626,11296.9306640625,11295.8798828125,11299.1640625,0.0,0.0,0.0,0.0,0.0
2,12000,11999,940.7713899612427,12000,24,0,7.568057459629799,0.0,0.0,0.0,500.0,0.0,500.0,500,500,207.62757217449266,61.9388718781273,198.58308266972105,142.0829643419888,312.3395002204198,500.0,0.0,500.0,500,500,60.604354001982465,17.17461807872052,63.450705756861964,40.33108572714132,91.30433129298403,11255.014765625,1.0889687652312023,11254.9326171875,11252.3828125,11258.1240234375,8.356330635547637,4.395818904922288,6.930821418762207,2.420642375946045,25.13448143005371,0.13152795653790236,0.06732057447318815,0.10817413777112961,0.04026535153388977,0.3036108911037445,25.902494637966157,19.740337803429366,21.013354301452637,3.1301496028900146,113.46532440185547,11297.17708984375,0.2543957578545285,11297.185546875,11296.6318359375,11297.771484375,-45.21898685455322,1.0614398579409055,-45.18566131591797,-49.03371047973633,-42.74734115600586,3.05669508934021,0.7634995160459358,2.8549652099609375,2.3210415840148926,7.188840866088867,21.084638042449953,1.0999428813639847,20.92159938812256,19.229883193969727,23.62612533569336,18.17752878189087,0.9657990194200535,18.10339641571045,16.425525665283203,20.51874542236328,3.0507744407653807,0.11164663401252958,3.0,3.0,3.5061683654785156,0.9631674587726593,0.008996589672568013,0.9627555310726166,0.9430854320526123,0.988885223865509,11295.90880859375,0.24628057377198073,11295.9091796875,11295.3671875,11296.4443359375,0.0,0.0,0.0,0.0,0.0
2,13000,12999,1071.463283777237,13000,26,0,7.651583972055186,0.0,0.0,0.0,500.0,0.0,500.0,500,500,208.70625381251267,60.40937319078402,204.74698677806032,142.0829643419888,312.3395002204198,500.0,0.0,500.0,500,500,59.65948811830518,16.826544534279247,59.70160954283845,40.33108572714132,91.30433129298403,11254.844228515625,1.176027899396587,11254.5126953125,11252.9931640625,11258.0078125,8.426290080547332,5.949038211535141,6.271816253662109,1.731917142868042,30.76929473876953,0.14205984503030777,0.04435552407634389,0.12898734211921692,0.07620849460363388,0.26904696226119995,16.581089544296265,10.793239699407733,13.925309181213379,2.4738900661468506,51.75214767456055,11296.7509375,0.22650608470566838,11296.73876953125,11296.3125,11297.2998046875,-44.61734340667724,1.1083449681317619,-44.78982162475586,-46.74871063232422,-41.94748306274414,2.7106345438957216,0.23742861519409453,2.635479688644409,2.3429524898529053,3.4991261959075928,21.210160865783692,0.730306684839443,21.020740509033203,19.940927505493164,23.107315063476562,18.276926040649414,0.5200008097589607,18.27064323425293,16.728221893310547,19.662630081176758,3.0381900787353517,0.08442045788795317,3.0,3.0,3.397081136703491,0.9454704183340072,0.004854710502297593,0.9446536004543304,0.9361162781715393,0.9592345356941223,11295.5016015625,0.22077853730972377,11295.4921875,11295.0673828125,11296.044921875,0.0,0.0,0.0,0.0,0.0
2,14000,13999,1204.7070684432983,14000,28,0,7.505040497808005,0.0,0.0,0.0,500.0,0.0,500.0,500,500,209.60506922391724,58.42045691079614,215.0920275079685,142.0829643419888,312.3395002204198,500.0,0.0,500.0,500,500,60.125303392698484,16.331454021232897,62.02074819653507,40.33108572714132,91.30433129298403,11255.24880859375,0.9916608294360615,11255.31982421875,11253.2607421875,11258.59375,13.48033045053482,8.412020411173147,11.356547832489014,2.713533401489258,35.500205993652344,0.21692053213715554,0.0872258862849727,0.18868154287338257,0.08281313627958298,0.4651685357093811,17.82658595085144,14.360848644959678,13.363194942474365,3.208303451538086,85.46581268310547,11296.466884765625,0.2554994372680798,11296.498046875,11295.91015625,11297.1962890625,-44.47664005279541,1.0562345888607545,-44.380165100097656,-47.16518020629883,-42.385284423828125,3.258599078655243,0.5684053557253593,3.1427149772644043,2.3204874992370605,6.068422317504883,21.053418617248536,0.6282337002823486,20.899505615234375,19.640161514282227,23.17719078063965,18.107056198120116,0.6055077760047567,18.05854034423828,16.231182098388672,20.410442352294922,3.0569380736351013,0.10765482630124061,3.0,3.0,3.468862771987915,0.9403024756908417,0.003387488447233191,0.9403240382671356,0.9329072833061218,0.9484337568283081,11295.22087890625,0.2505015636707469,11295.25048828125,11294.6748046875,11295.9169921875,0.0,0.0,0.0,0.0,0.0
2,15000,14999,1337.3026671409607,15000,30,0,7.541728457217863,0.0,0.0,0.0,500.0,0.0,500.0,500,500,215.99476362250385,61.32739674641839,222.87953456860924,142.0829643419888,313.2303328569695,500.0,0.0,500.0,500,500,61.56889214962991,16.71916797478359,63.89406124477236,40.33108572714132,91.30433129298403,11253.515537109375,0.9202431110330455,11253.35546875,11252.044921875,11258.3974609375,10.6009437251091,5.77062373726479,9.019380569458008,2.9103941917419434,32.780635833740234,0.2863727505505085,0.11471037321770508,0.2428259402513504,0.13667699694633484,0.6719070672988892,29.662678604125976,23.980201073462005,24.15525722503662,4.399646282196045,179.8284454345703,11296.294091796875,0.22505977154587184,11296.3291015625,11295.689453125,11296.841796875,-47.44453998565674,0.9185973840699275,-47.43713569641113,-50.26093292236328,-45.51543426513672,4.666070630550385,0.8776685995637967,4.501867771148682,3.8524749279022217,11.947811126708984,21.83110345840454,0.6325748976030877,21.901517868041992,20.304367065429688,22.92582130432129,18.85089963912964,0.7085346939246532,18.925785064697266,17.34326171875,20.255126953125,3.094617848396301,0.11881771449368368,3.023028016090393,3.0,3.4484589099884033,0.9371917581558228,0.0024367325425089844,0.9371151626110077,0.9315074682235718,0.9439778327941895,11295.04748046875,0.21792165727413704,11295.0869140625,11294.4560546875,11295.5751953125,0.0,0.0,0.0,0.0,0.0
2,16000,15999,1469.6001842021942,16000,32,0,7.558720845359122,0.0,0.0,0.0,500.0,0.0,500.0,500,500,216.98037200530393,59.53954967516737,223.163536972241,142.0829643419888,313.2303328569695,500.0,0.0,500.0,500,500,62.14908572472952,16.343953769131236,67.31014534089113,40.33108572714132,91.30433129298403,11255.0796875,1.3365664566477375,11254.82177734375,11252.6123046875,11258.009765625,15.248694484233857,9.151442644285387,12.83681869506836,2.713404417037964,49.100372314453125,0.25031638227403163,0.14184070809420513,0.21199347078800201,0.07457917928695679,0.6975632309913635,15.692892982959748,10.684134187477255,12.50026798248291,3.111323118209839,55.25136184692383,11296.138134765624,0.19667412940376086,11296.13525390625,11295.62890625,11296.65234375,-46.2433451461792,1.3829824156549144,-46.46225547790527,-48.77284622192383,-42.79642105102539,5.184872946739197,0.42496798841939415,5.153585433959961,4.188830852508545,6.308629035949707,21.437945289611818,0.533958861385837,21.37018394470215,20.379318237304688,22.740568161010742,18.312933921813965,0.5417902867059923,18.358036041259766,16.767675399780273,19.415874481201172,3.116495118141174,0.12374063707341236,3.0933268070220947,3.0,3.5243654251098633,0.9351868891716003,0.0022272205458004576,0.9349952936172485,0.9298112988471985,0.9421183466911316,11294.89134765625,0.18703324370249777,11294.892578125,11294.396484375,11295.3740234375,0.0,0.0,0.0,0.0,0.0
2,17000,16999,1604.207070350647,17000,34,0,7.429040434804639,0.0,0.0,0.0,500.0,0.0,500.0,500,500,218.93349886058613,58.803967496774014,223.163536972241,142.0829643419888,313.2303328569695,500.0,0.0,500.0,500,500,63.231234513381835,16.746045687600382,68.31055252152932,40.33108572714132,93.76639709726203,11257.575556640624,0.710609452975867,11257.51708984375,11256.021484375,11259.0146484375,10.985657167434692,6.499344886079483,9.884553909301758,2.104280471801758,35.04751205444336,0.18033001326024534,0.06709597325909482,0.1662580594420433,0.08429080247879028,0.3726397454738617,16.05827762365341,9.556274034745403,14.21306848526001,2.8321006298065186,52.80034637451172,11295.944638671876,0.1991744979478597,11295.9501953125,11295.40234375,11296.4716796875,-43.59591812133789,0.9278627229540043,-43.70379829406738,-45.356300354003906,-40.46755599975586,5.2268392372131345,0.4004258701865286,5.238404750823975,4.031713962554932,6.147005081176758,20.086013679504394,0.6244789689366151,20.189846992492676,18.086078643798828,21.29510498046875,16.911389188766478,0.7495736272931697,16.934813499450684,14.664587020874023,18.44339370727539,3.2029030466079713,0.18889772676729563,3.1767213344573975,3.0,3.9413068294525146,0.9338450056314468,0.0022752491699248034,0.933749258518219,0.9284110069274902,0.9393791556358337,11294.690498046875,0.1875159322963244,11294.70361328125,11294.171875,11295.181640625,0.0,0.0,0.0,0.0,0.0
2,18000,17999,1735.1653463840485,18000,36,0,7.6360198857913,0.0,0.0,0.0,500.0,0.0,500.0,500,500,220.85772571967746,58.07434254357463,224.41793769840933,142.0829643419888,313.2303328569695,500.0,0.0,500.0,500,500,64.17026597544385,16.973898012802344,68.61375869991959,40.33108572714132,93.76639709726203,11259.45115234375,0.938274480511006,11259.48486328125,11257.2587890625,11261.5888671875,13.707132360935212,8.814928562041196,10.223329544067383,3.6305489540100098,40.61354064941406,0.3794412031024694,0.23580430867896837,0.29636918008327484,0.10143982619047165,1.0067803859710693,15.176996760368347,9.252574198378799,12.455484390258789,2.6421093940734863,45.40135192871094,11295.825224609374,0.2096157889392537,11295.82177734375,11295.2734375,11296.2626953125,-42.235928497314454,1.0933761562717539,-42.29909324645996,-44.358577728271484,-39.653629302978516,5.861812524795532,0.41945405176319356,5.851202487945557,4.793773651123047,6.889800071716309,18.663916664123533,0.8019180655463055,18.653721809387207,17.30452537536621,20.54570198059082,15.429517469406129,0.80407211079791,15.394792556762695,13.49243450164795,17.349506378173828,3.2089295744895936,0.1697107365881306,3.1887036561965942,3.0,3.6746561527252197,0.9325448882579803,0.001964008271974853,0.9326121807098389,0.9280729293823242,0.9377560019493103,11294.571748046876,0.19833450431905464,11294.57373046875,11294.044921875,11294.9658203125,0.0,0.0,0.0,0.0,0.0
2,19000,18999,1870.3600142002106,19000,38,0,7.39674142592518,0.0,0.0,0.0,500.0,0.0,500.0,500,500,222.8956554624565,57.18834209116725,226.57380292925887,142.0829643419888,313.2303328569695,500.0,0.0,500.0,500,500,64.95664425179707,16.863334126756214,69.59698605593024,40.33108572714132,93.76639709726203,11259.077919921874,1.2840928878029318,11259.0048828125,11255.537109375,11261.5908203125,11.14631189584732,5.885841104612487,9.403364181518555,3.4762353897094727,29.70780372619629,0.26879037216305735,0.09584377573888034,0.26320232450962067,0.12930342555046082,0.7046066522598267,18.53635682821274,10.524203073125358,16.366008758544922,3.9930098056793213,57.38581085205078,11295.6798828125,0.16092037369053416,11295.68603515625,11295.3193359375,11296.0693359375,-43.61301300048828,1.8058137642812253,-43.78451156616211,-47.612266540527344,-39.5904655456543,7.011145114898682,0.7055192332912693,7.030550003051758,5.6748223304748535,8.626701354980469,17.04142939567566,0.7918628387167651,17.029388427734375,15.180312156677246,18.944988250732422,13.737127466201782,0.8234648093887161,13.769769191741943,12.040959358215332,15.655183792114258,3.2962672472000123,0.21456303288827316,3.2674702405929565,3.0,3.829988956451416,0.9310994046926498,0.0018209852066377074,0.9309066236019135,0.9279577732086182,0.9368872046470642,11294.419150390626,0.14560342489710318,11294.42041015625,11294.08984375,11294.7666015625,0.0,0.0,0.0,0.0,0.0
2,20000,19999,2004.109965801239,20000,40,0,7.476638219525985,0.0,0.0,0.0,500.0,0.0,500.0,500,500,226.93236926765658,58.57937475138713,231.44102934320392,142.0829643419888,320.92495404526863,500.0,0.0,500.0,500,500,66.97058802163994,18.764169166072026,69.981569787931,40.33108572714132,115.11194396334457,11256.431787109375,1.7572802003020194,11256.74755859375,11252.716796875,11259.6494140625,10.847365143299102,6.7457803032395125,8.878772735595703,3.261721134185791,40.35186004638672,0.1949445416778326,0.06980108133859238,0.17811928689479828,0.0996166467666626,0.4220210909843445,17.62965093612671,11.172568860452712,14.261191368103027,4.370589256286621,52.07657241821289,11295.542060546875,0.16920738428609475,11295.55419921875,11295.177734375,11295.9775390625,-47.297215423583985,1.8007435757114305,-47.25138854980469,-51.046356201171875,-44.12355041503906,8.186999435424804,0.5736241197116113,8.210645198822021,7.045302391052246,9.672087669372559,15.540231304168701,0.7093684392766204,15.607898235321045,13.723530769348145,16.951417922973633,12.202375164031983,0.8084170339056806,12.265649795532227,10.023770332336426,13.744794845581055,3.341470060348511,0.2293098472893791,3.3151960372924805,3.0,3.9644386768341064,0.9300103014707566,0.0017236220200447757,0.929729700088501,0.9263579845428467,0.9343552589416504,11294.277890625,0.15302826733727345,11294.2822265625,11293.947265625,11294.6748046875,0.0,0.0,0.0,0.0,0.0
