Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,Return/Average,Return/Std,Return/Median,Return/Min,Return/Max,NonzeroRewards/Average,NonzeroRewards/Std,NonzeroRewards/Median,NonzeroRewards/Min,NonzeroRewards/Max,DiscountedReturn/Average,DiscountedReturn/Std,DiscountedReturn/Median,DiscountedReturn/Min,DiscountedReturn/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,grad_norm_model/Average,grad_norm_model/Std,grad_norm_model/Median,grad_norm_model/Min,grad_norm_model/Max,grad_norm_actor/Average,grad_norm_actor/Std,grad_norm_actor/Median,grad_norm_actor/Min,grad_norm_actor/Max,grad_norm_value/Average,grad_norm_value/Std,grad_norm_value/Median,grad_norm_value/Min,grad_norm_value/Max,model_loss/Average,model_loss/Std,model_loss/Median,model_loss/Min,model_loss/Max,actor_loss/Average,actor_loss/Std,actor_loss/Median,actor_loss/Min,actor_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,prior_entropy/Average,prior_entropy/Std,prior_entropy/Median,prior_entropy/Min,prior_entropy/Max,post_entropy/Average,post_entropy/Std,post_entropy/Median,post_entropy/Min,post_entropy/Max,divergence/Average,divergence/Std,divergence/Median,divergence/Min,divergence/Max,reward_loss/Average,reward_loss/Std,reward_loss/Median,reward_loss/Min,reward_loss/Max,image_loss/Average,image_loss/Std,image_loss/Median,image_loss/Min,image_loss/Max,pcont_loss/Average,pcont_loss/Std,pcont_loss/Median,pcont_loss/Min,pcont_loss/Max
2,1000,999,10.411080598831177,1000,2,0,96.05150882342292,0.0,0.0,0.0,500.0,0.0,500.0,500,500,3.75303831691421,1.4725787456164015,3.75303831691421,2.2804595712978086,5.2256170625306115,500.0,0.0,500.0,500,500,3.6880478028661896,1.4376751588172154,3.6880478028661896,2.250372644048974,5.1257229616834055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,2000,1999,18.927663326263428,2000,4,0,117.41798700304528,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.494299447289328,2.795720000628455,3.75303831691421,1.7192164029601615,8.751904752368732,500.0,0.0,500.0,500,500,4.389544208716065,2.698491628454298,3.6880478028661896,1.6980169098808153,8.484064319251065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,3000,2999,27.092164993286133,3000,6,0,122.4814496687663,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.067561127195652,2.377564853887046,3.2140844870082974,1.7192164029601615,8.751904752368732,500.0,0.0,500.0,500,500,3.9758179842474743,2.2959814429442695,3.148365535310294,1.6980169098808153,8.484064319251065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,4000,3999,35.270618200302124,4000,8,0,122.27250981177433,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.342386763262224,2.4001616458703405,3.2943966900013315,1.7192164029601615,8.751904752368732,500.0,0.0,500.0,500,500,4.246225166390296,2.323013347222847,3.2334099922914414,1.6980169098808153,8.484064319251065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,5000,4999,43.276923418045044,5000,10,0,124.90155855960646,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.6671625175814,2.4337124379295205,3.775709485038549,1.7192164029601615,8.751904752368732,500.0,0.0,500.0,500,500,4.563368749251668,2.361738582122401,3.690881814542746,1.6980169098808153,8.484064319251065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,6000,5999,173.06351852416992,6000,12,0,7.704955963921486,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.032604587825347,2.6361491234904344,3.2943966900013315,0.8282068938124942,8.751904752368732,500.0,0.0,500.0,500,500,3.9435319386992767,2.5630683268999417,3.2334099922914414,0.8136935673920118,8.484064319251065,11399.357685546875,129.6810295895393,11339.7578125,11329.6689453125,11856.265625,372.4196517086029,578.8666011002972,110.54054641723633,7.798722267150879,2645.468505859375,0.03816199394874275,0.03627095167550259,0.022196074947714806,0.012205010280013084,0.1644531488418579,0.10289709494449198,0.07362547927698647,0.08127523213624954,0.01066652126610279,0.4140355587005615,11398.6979296875,129.5556899859112,11339.05419921875,11329.541015625,11854.9970703125,-0.2069215791928582,0.22153669594692235,-0.17786408960819244,-0.738731861114502,0.3547431230545044,0.8666255205869675,0.0070475485024775126,0.8646866381168365,0.8623766303062439,0.9141741991043091,36.087594757080076,0.223152638203922,36.04729652404785,35.458560943603516,36.4620475769043,34.01472440719604,1.2660070228248166,33.95570945739746,31.476173400878906,36.889137268066406,3.0096541166305544,0.09605724763763525,3.0,3.0,3.96541166305542,0.9232256382703781,0.002463966053128447,0.9230932295322418,0.9190098643302917,0.9321121573448181,11394.765029296876,129.52697713417504,11335.130859375,11325.619140625,11851.0751953125,0.0,0.0,0.0,0.0,0.0
2,7000,6999,304.55056381225586,7000,14,0,7.605311974339499,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.4359735944261915,2.8248303039014573,3.775709485038549,0.8282068938124942,9.563270045555758,500.0,0.0,500.0,500,500,4.3332893971848545,2.740654478329645,3.690881814542746,0.8136935673920118,9.276087685347841,11325.44240234375,3.1240834745447286,11325.89453125,11320.4208984375,11330.064453125,17.987667574882508,13.277864469837699,12.575661182403564,4.367471218109131,82.50675964355469,0.3253156387805939,0.1398046489340972,0.3284562975168228,0.1302528828382492,0.5817607045173645,0.7801442446187139,0.7087992212534674,0.5798284113407135,0.03313114866614342,2.5762078762054443,11329.114892578125,0.4392323745682528,11329.02783203125,11328.2470703125,11330.166015625,-4.57601982653141,2.867761492928786,-4.0868895053863525,-9.027055740356445,-0.7729489207267761,0.9034400355815887,0.03170479790662924,0.9011411964893341,0.8654159903526306,0.9498950839042664,33.729110374450684,1.0407490191950717,33.162710189819336,33.04198455810547,35.97861862182617,31.936169967651367,2.2635340147127305,33.011226654052734,25.993457794189453,34.050411224365234,3.0009599900245667,0.009551780141914922,3.0,3.0,3.095999002456665,0.9227662938833237,0.00240377245747143,0.9223451912403107,0.9190583825111389,0.9314525127410889,11325.191181640625,0.43782791611556304,11325.107421875,11324.32421875,11326.24609375,0.0,0.0,0.0,0.0,0.0
2,8000,7999,436.21140241622925,8000,16,0,7.595272904253103,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.771227744767458,2.960172050966493,4.001502199072435,0.8282068938124942,9.937429701178868,500.0,0.0,500.0,500,500,4.6611129615331315,2.873599791181827,3.913919125698803,0.8136935673920118,9.687923498847512,11327.00126953125,1.9138108517012538,11326.89501953125,11322.2119140625,11334.3203125,76.51538448810578,87.76910542312685,27.421442985534668,6.466664791107178,423.71514892578125,0.6253379946947097,0.3064201859147873,0.583366721868515,0.2888660132884979,1.28072190284729,0.7351870172843337,0.9712798186907444,0.28937315940856934,0.0505640022456646,4.52156925201416,11328.64759765625,1.5230649335347806,11328.35546875,11326.37109375,11335.4755859375,-2.5473289775848387,1.5485460586401054,-1.8391058444976807,-7.997073173522949,-1.5853437185287476,0.9009945327043534,0.023236878471309168,0.8956081867218018,0.8743588328361511,0.9534706473350525,32.50149160385132,1.3920280729817738,33.327890396118164,29.792381286621094,33.53746032714844,27.93725191116333,2.200473196633393,27.022366523742676,24.038095474243164,31.8218994140625,3.0010829901695253,0.010775616131874895,3.0,3.0,3.1082990169525146,0.9231466621160507,0.0025140710729831812,0.9229750037193298,0.9190508723258972,0.9297546744346619,11324.7233984375,1.52395881455006,11324.43212890625,11322.4423828125,11331.552734375,0.0,0.0,0.0,0.0,0.0
2,9000,8999,569.3207342624664,9000,18,0,7.512621287553015,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.696235662406101,2.890766573416933,4.001502199072435,0.8282068938124942,9.937429701178868,500.0,0.0,500.0,500,500,4.590623131761069,2.806687677419474,3.913919125698803,0.8136935673920118,9.687923498847512,11322.794609375,4.376360307669091,11324.720703125,11310.505859375,11327.296875,16.838797044754028,9.905941191052747,13.548694133758545,6.27506160736084,51.90215301513672,1.0746245443820954,0.5632912122292725,1.1095283031463623,0.29744288325309753,2.129112958908081,2.39518551889807,2.860323754605527,0.9890648424625397,0.04318094253540039,11.053258895874023,11326.96029296875,0.6451500967872852,11327.01513671875,11325.4404296875,11328.376953125,-5.295658272504807,4.295830792228233,-3.299989938735962,-18.06773567199707,-1.8941138982772827,1.1299583309888839,0.4205263182594511,0.9502824246883392,0.8729873895645142,2.643423557281494,30.03916793823242,0.5661715801901517,29.79879093170166,29.14726448059082,31.14434051513672,30.883177490234374,1.6281623012662774,31.313879013061523,24.60529327392578,32.73308563232422,3.0058881711959837,0.042132155551887526,3.0,3.0,3.356158494949341,0.9238049590587616,0.0025834985169494204,0.9237022399902344,0.9191003441810608,0.9311179518699646,11323.0305859375,0.6467965913143703,11323.09228515625,11321.515625,11324.453125,0.0,0.0,0.0,0.0,0.0
2,10000,9999,702.8131518363953,10000,20,0,7.491062175469214,0.0,0.0,0.0,500.0,0.0,500.0,500,500,4.753931437777632,2.810259866897469,4.001502199072435,0.8282068938124942,9.937429701178868,500.0,0.0,500.0,500,500,4.647747232668353,2.727125905857041,3.913919125698803,0.8136935673920118,9.687923498847512,11318.026044921875,3.569821807878046,11319.34375,11308.2978515625,11323.67578125,73.99566710948945,85.85192834088103,39.97219467163086,7.591119289398193,434.52960205078125,2.104615302681923,1.0160287934962795,1.814092218875885,0.6990724205970764,5.0623579025268555,3.9630242593586447,3.9859135230153044,2.132639527320862,0.2248176783323288,21.238666534423828,11326.34732421875,1.989047762424383,11325.89208984375,11323.8798828125,11334.5107421875,-9.473969144821167,4.646225911370345,-7.565171003341675,-19.941238403320312,-5.178693771362305,1.1527349603176118,0.38747011832804246,0.9570036232471466,0.9202455282211304,2.5051183700561523,29.863008670806884,1.614050623555278,29.54275608062744,25.489524841308594,33.45718002319336,29.584880542755126,2.2130787529421156,30.441694259643555,22.280189514160156,31.926834106445312,3.011340093612671,0.07292246326086366,3.0,3.0,3.645353078842163,0.9234587633609772,0.0022374310576338576,0.9233857989311218,0.9191896319389343,0.9295227527618408,11322.412470703124,1.9922032764722668,11321.9033203125,11319.958984375,11330.5849609375,0.0,0.0,0.0,0.0,0.0
