Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,Return/Average,Return/Std,Return/Median,Return/Min,Return/Max,NonzeroRewards/Average,NonzeroRewards/Std,NonzeroRewards/Median,NonzeroRewards/Min,NonzeroRewards/Max,DiscountedReturn/Average,DiscountedReturn/Std,DiscountedReturn/Median,DiscountedReturn/Min,DiscountedReturn/Max,GameScore/Average,GameScore/Std,GameScore/Median,GameScore/Min,GameScore/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,grad_norm_model/Average,grad_norm_model/Std,grad_norm_model/Median,grad_norm_model/Min,grad_norm_model/Max,grad_norm_actor/Average,grad_norm_actor/Std,grad_norm_actor/Median,grad_norm_actor/Min,grad_norm_actor/Max,grad_norm_value/Average,grad_norm_value/Std,grad_norm_value/Median,grad_norm_value/Min,grad_norm_value/Max,model_loss/Average,model_loss/Std,model_loss/Median,model_loss/Min,model_loss/Max,actor_loss/Average,actor_loss/Std,actor_loss/Median,actor_loss/Min,actor_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,prior_entropy/Average,prior_entropy/Std,prior_entropy/Median,prior_entropy/Min,prior_entropy/Max,post_entropy/Average,post_entropy/Std,post_entropy/Median,post_entropy/Min,post_entropy/Max,divergence/Average,divergence/Std,divergence/Median,divergence/Min,divergence/Max,reward_loss/Average,reward_loss/Std,reward_loss/Median,reward_loss/Min,reward_loss/Max,image_loss/Average,image_loss/Std,image_loss/Median,image_loss/Min,image_loss/Max,pcont_loss/Average,pcont_loss/Std,pcont_loss/Median,pcont_loss/Min,pcont_loss/Max
3,27481,61999,7548.562695741653,62000,227,0,7.4379701008570445,0.0,0.0,0.0,274.81,74.33110990695619,270.0,116,500,56.91,30.183801947402184,63.0,0.0,168.0,2.71,1.437323902257247,3.0,0,8,20.102895781615167,11.905803776368765,20.049447641572964,0.0,48.03126981746457,56.91,30.183801947402184,63.0,0.0,168.0,7253811911.68,643266465.360596,7244059648.0,5885618688.0,9156892672.0,47.47291438102722,26.210882993377997,40.40400505065918,12.424614906311035,116.31913757324219,8835.791579589844,4171.347795439469,8225.208740234375,2827.38916015625,31897.359375,5552485420.16,1589582541.8690248,5589457920.0,907274816.0,9093474304.0,11296.56263671875,0.2693222348252454,11296.57861328125,11296.0234375,11297.470703125,-1225980.885,46141.60585943111,-1225654.125,-1321028.5,-1136724.125,7255026616.32,643259244.1382712,7245295360.0,5886834688.0,9158091776.0,-3.0087490606307985,0.3410669151054239,-2.9917778968811035,-3.7410881519317627,-2.1313283443450928,-9.380497303009033,0.34016400374229633,-9.36955738067627,-10.27983283996582,-8.65442943572998,6.392504181861877,0.20978862909127904,6.382030487060547,5.709150791168213,6.883232593536377,1.6583275043964385,0.21670252160980902,1.6458930969238281,1.2409411668777466,2.1739838123321533,11294.223544921875,0.143545459352096,11294.216796875,11293.9248046875,11294.6298828125,0.004142865393805551,0.002636499627201164,0.003833858179859817,0.00015078007709234953,0.014733039774000645
3,27809,62999,7681.343172073364,63000,230,0,7.531227689692951,0.0,0.0,0.0,278.09,77.28843315787945,287.5,116,500,57.33,29.825175607194673,63.0,0.0,168.0,2.73,1.4202464574854605,3.0,0,8,20.44222232162147,11.738912455471036,20.928659219007066,0.0,48.03126981746457,57.33,29.825175607194673,63.0,0.0,168.0,9551701027.84,1153738413.9910471,9385756672.0,6825844224.0,11769478144.0,23.382763209342958,9.390988926392275,21.859484672546387,6.52822732925415,49.28529739379883,9350.730949707031,4574.794943357099,8217.30224609375,2888.246826171875,30589.841796875,8612700718.08,1730372218.4172356,8551997952.0,4748254720.0,12501921792.0,11296.357373046874,0.24329644578970944,11296.333984375,11295.888671875,11297.080078125,-1347601.9,53362.6924404471,-1338736.125,-1499911.25,-1258165.125,9553037363.2,1153754695.696074,9387169792.0,6827215872.0,11770825728.0,-2.7998607850074766,0.46812151655023815,-2.7934954166412354,-3.9025421142578125,-1.626618504524231,-9.056098766326905,0.4080324460084781,-9.039833068847656,-9.959518432617188,-7.9320855140686035,6.307222366333008,0.2137011781702979,6.306927442550659,5.8703227043151855,6.771631240844727,1.65324409365654,0.21220036255475233,1.6546555161476135,1.2142810821533203,2.3636136054992676,11294.035703125,0.0744621471530507,11294.0322265625,11293.8681640625,11294.2431640625,0.0037722612760262564,0.002231733412528766,0.003407290205359459,0.00012907793279737234,0.010849331505596638
2,28109,63999,7813.394219636917,64000,232,0,7.572828981297745,0.0,0.0,0.0,281.09,80.81585178663899,289.5,116,500,57.96,31.023191325200575,63.0,0.0,168.0,2.76,1.477294825009551,3.0,0,8,20.55075401763037,11.98119247702918,20.50884136532226,0.0,48.03126981746457,57.96,31.023191325200575,63.0,0.0,168.0,11790809866.24,1350690582.8251755,11517923328.0,8719088640.0,14715631616.0,30.336884794235228,19.646844637123458,23.74606704711914,9.43789291381836,98.35556030273438,10289.8152734375,4789.979762878727,8881.91552734375,4471.39404296875,30192.30859375,11004718080.0,1580240105.4717894,10927502848.0,7606284800.0,15579739136.0,11296.4208984375,0.2813710948074874,11296.41552734375,11295.859375,11297.0712890625,-1469280.5475,46894.94335430387,-1461379.375,-1584978.625,-1368736.375,11792267847.68,1350685893.1507828,11519327232.0,8720551936.0,14717052928.0,-2.6735871803760527,0.5092987012121727,-2.6200902462005615,-3.858114004135132,-1.3893882036209106,-8.945762252807617,0.4398681335082332,-8.86846923828125,-10.101141929626465,-8.043692588806152,6.301087236404419,0.1949259687633296,6.297622442245483,5.708291053771973,6.749157428741455,1.6742533540725708,0.24377411600624155,1.6536953449249268,1.0666981935501099,2.2331783771514893,11294.078154296874,0.13005586854159312,11294.06884765625,11293.84765625,11294.4990234375,0.0038408170182810866,0.002487462952688337,0.003405639552511275,7.857886521378532e-05,0.015146339312195778
3,28407,64999,7948.496288061142,65000,235,0,7.401811176272799,0.0,0.0,0.0,284.07,82.70420243252454,291.0,116,500,59.01,31.944168481899794,63.0,0.0,168.0,2.81,1.5211508800904663,3.0,0,8,20.339346272049248,11.826064262568778,20.115254786438726,0.0,48.03126981746457,59.01,31.944168481899794,63.0,0.0,168.0,16281013166.08,2017128549.5693862,16242851328.0,12877797376.0,21005803520.0,41.542445220947265,22.88155573903137,38.83894920349121,10.075983047485352,111.0776138305664,12935.612578125,5109.511996469242,11644.01904296875,6266.8154296875,27366.619140625,14998396805.12,3075643038.862343,14950902272.0,8875816960.0,21664884736.0,11296.409140625,0.28557612762696066,11296.41259765625,11295.5859375,11296.9873046875,-1587819.03625,52232.40874176053,-1590623.0,-1691452.125,-1475052.625,16282589665.28,2017150216.2804737,16244434432.0,12879392768.0,21007382528.0,-2.448416475057602,0.47981479936338534,-2.4910937547683716,-3.2939367294311523,-0.9513732194900513,-8.705275626182557,0.42072323605175876,-8.696745872497559,-9.723852157592773,-7.658792018890381,6.272329797744751,0.2171378074191836,6.272036552429199,5.802896499633789,6.911201477050781,1.6640489554405213,0.24746245724025231,1.665711760520935,1.1405776739120483,2.3261847496032715,11294.0798046875,0.13263020865291003,11294.06787109375,11293.8017578125,11294.6220703125,0.003799255489720963,0.0022864907267530427,0.003179625724442303,0.00011598775017773733,0.013236423954367638
3,28802,65999,8082.069332122803,66000,238,0,7.4865404694855515,0.0,0.0,0.0,288.02,85.61810322589494,292.0,116,500,60.06,33.07349996598485,63.0,0.0,168.0,2.86,1.5749285698088022,3.0,0,8,20.67129729373767,11.874826062502317,20.50884136532226,0.0,48.03126981746457,60.06,33.07349996598485,63.0,0.0,168.0,20108791808.0,1559792490.507616,20234986496.0,16588456960.0,24187602944.0,24.179798154830934,11.695528692608363,20.244741439819336,8.595346450805664,56.03512191772461,14871.718095703125,5224.215442489972,13710.78955078125,6146.6953125,36364.03125,19463594414.08,2826494444.286416,19569972224.0,11728471040.0,24742418432.0,11296.329990234375,0.2527270580335121,11296.30322265625,11295.92578125,11297.1865234375,-1691665.0225,45782.722583239505,-1693760.75,-1787137.0,-1564095.0,20110472192.0,1559786597.5458753,20236726272.0,16590185472.0,24189188096.0,-2.8658278822898864,0.5346846191136806,-2.9032299518585205,-3.9754130840301514,-1.6495933532714844,-9.077584753036499,0.5211975872518406,-9.061585903167725,-10.314764976501465,-8.051721572875977,6.256356358528137,0.20220067122897306,6.245410442352295,5.821206569671631,6.863680839538574,1.6919992351531983,0.23424240567708812,1.65981924533844,1.2222888469696045,2.3593738079071045,11293.975615234374,0.07546717482160983,11293.966796875,11293.79296875,11294.1494140625,0.003675647411000682,0.002249261352790812,0.003266403917223215,8.35402897791937e-05,0.012546570971608162
2,28859,66999,8216.914276123047,67000,240,0,7.4159250642589125,0.0,0.0,0.0,288.59,85.65630099414754,293.0,116,500,60.69,32.92315142874388,63.0,0.0,168.0,2.89,1.5677691156544704,3.0,0,8,20.92655171662454,11.800982285848036,20.928659219007066,0.0,48.03126981746457,60.69,32.92315142874388,63.0,0.0,168.0,22490154086.4,1837434289.1331325,22660528128.0,18461683712.0,27011248128.0,34.14294753074646,18.387688959882855,28.407508850097656,9.772173881530762,84.37931060791016,18277.958759765625,5779.995487240671,17245.826171875,9113.8544921875,35316.0625,23457096448.0,2930536669.2024226,23296167936.0,16758158336.0,30120425472.0,11296.424521484376,0.32088215990626845,11296.4072265625,11295.7451171875,11297.271484375,-1829180.305,52129.12619742717,-1831797.0,-1992639.125,-1696273.25,22491972034.56,1837419941.6178057,22662259712.0,18463574016.0,27013054464.0,-2.740767123699188,0.38753239365426695,-2.702490448951721,-4.053298473358154,-1.8529187440872192,-8.898665800094605,0.3988713355537946,-8.87360429763794,-10.089445114135742,-8.099688529968262,6.196262555122376,0.2176292174206732,6.190969944000244,5.697937965393066,6.734140396118164,1.709943677186966,0.23514064858895398,1.6561073660850525,1.1818960905075073,2.406078815460205,11294.058505859375,0.1844544369539025,11294.03466796875,11293.802734375,11294.568359375,0.0036445646730135194,0.0021163364424422594,0.0034209630684927106,9.447295451536775e-05,0.01132851094007492
4,29127,67999,8351.532454967499,68000,244,0,7.428417235947577,0.0,0.0,0.0,291.27,86.56695154618765,294.5,116,500,60.69,32.92315142874388,63.0,0.0,168.0,2.89,1.5677691156544704,3.0,0,8,20.789958939505773,11.881282811669184,20.928659219007066,0.0,48.03126981746457,60.69,32.92315142874388,63.0,0.0,168.0,23663945871.36,1958933780.730427,23638752256.0,19675269120.0,28717078528.0,16.460137166976928,8.219575942797903,14.41275691986084,5.789276599884033,57.94413757324219,19437.950122070313,6829.307725992288,18605.15234375,6587.48486328125,44601.98828125,26365748039.68,2859711051.5015807,26410766336.0,19795601408.0,34782056448.0,11296.2887109375,0.28851727243217035,11296.3056640625,11295.5791015625,11297.134765625,-1960284.925,56916.44336411601,-1954494.9375,-2093431.25,-1812894.375,23665894789.12,1958902925.4910004,23640734720.0,19677274112.0,28719036416.0,-3.021315574645996,0.3759018664698038,-3.0554031133651733,-3.791896104812622,-2.1076669692993164,-9.122227296829223,0.3770362623347338,-9.152852058410645,-10.019604682922363,-8.124478340148926,6.136032037734985,0.18865439424023156,6.146651744842529,5.738092422485352,6.525591850280762,1.7491649496555328,0.26648480753465903,1.7317330241203308,1.0425143241882324,2.5750632286071777,11293.89103515625,0.07726691604631064,11293.8896484375,11293.7392578125,11294.1142578125,0.003493164032115601,0.002007117691117383,0.003112400067038834,0.00023752698325552046,0.01238872017711401
4,28889,68999,8485.789910316467,69000,248,0,7.448375938608038,0.0,0.0,0.0,288.89,88.06223878598591,293.0,116,500,59.85,33.12080162073376,63.0,0.0,168.0,2.85,1.5771810295587503,3.0,0,8,20.60480419358917,11.951218487472202,20.50884136532226,0.0,48.03126981746457,59.85,33.12080162073376,63.0,0.0,168.0,22069111664.64,2093190847.4441357,22016819200.0,17117947904.0,28137115648.0,38.340360412597654,21.28621916726538,36.98404502868652,9.831536293029785,110.77532958984375,23743.24310546875,10778.378114600884,22137.712890625,10693.9638671875,85143.015625,19629807185.92,3567806644.5133295,18985593856.0,12909487104.0,28501508096.0,11296.2993359375,0.2758229679184598,11296.28369140625,11295.5078125,11296.8515625,-2058656.29625,56032.78096860927,-2056215.1875,-2187246.75,-1899234.75,22071158978.56,2093161271.8860106,22018912256.0,17120052224.0,28139003904.0,-2.8629855060577394,0.3957619297707678,-2.8872674703598022,-4.13616943359375,-1.987703800201416,-8.935343952178956,0.33186040820457297,-8.87196969985962,-9.902992248535156,-8.233007431030273,6.103075609207154,0.17579381856275567,6.1006529331207275,5.7112274169921875,6.65228796005249,1.694104917049408,0.2361747344961099,1.6713837385177612,1.1512397527694702,2.2054779529571533,11293.952724609375,0.10885094309631757,11293.93701171875,11293.6875,11294.2841796875,0.004223760351233068,0.0027265290706450225,0.0038149855099618435,9.693438914837316e-05,0.018619725480675697
4,29079,69999,8619.727371454239,70000,252,0,7.466171088396051,0.0,0.0,0.0,290.79,85.47517709838337,293.0,116,500,60.9,32.60076686214605,63.0,0.0,168.0,2.9,1.5524174696260025,3.0,0,8,20.920039379353152,11.743320249882315,20.928659219007066,0.0,48.03126981746457,60.9,32.60076686214605,63.0,0.0,168.0,23303432294.4,2299194075.8050056,23040016384.0,18430255104.0,29839892480.0,31.736331615447998,18.022673885768977,25.055377960205078,8.895204544067383,81.2518310546875,28240.287880859374,9049.617017468367,26421.76171875,14976.439453125,57132.36328125,15185379553.28,2950882772.77037,15263062528.0,8619868160.0,21515020288.0,11296.2803125,0.28262842145735895,11296.25732421875,11295.693359375,11296.9267578125,-2142975.70125,59144.2457732811,-2142857.0,-2268837.5,-2018167.75,23305563955.2,2299164344.807304,23042179072.0,18432366592.0,29841924096.0,-3.0892468190193174,0.3860901426013051,-3.0894328355789185,-4.273680210113525,-2.2333641052246094,-9.167867012023926,0.33959613651692916,-9.162963390350342,-10.147829055786133,-8.184489250183105,6.116694951057434,0.2061108042160058,6.1225104331970215,5.578134059906006,6.57730770111084,1.7054560089111328,0.25866576523439067,1.6966407299041748,1.206369161605835,2.340890407562256,11293.9231640625,0.10242859376799557,11293.91748046875,11293.7197265625,11294.275390625,0.003998519710658002,0.0023529846999402982,0.0038402865175157785,0.00010927549010375515,0.00967998243868351
2,29492,70999,8750.762327432632,71000,254,0,7.631551386676474,0.0,0.0,0.0,294.92,83.82752292654246,295.5,116,500,61.74,32.50865115626915,63.0,0.0,168.0,2.94,1.5480310074413886,3.0,0,8,20.994945659729016,11.570308330572725,20.928659219007066,0.0,48.03126981746457,61.74,32.50865115626915,63.0,0.0,168.0,24974226145.28,2450204990.0551214,24980891648.0,20302237696.0,31881138176.0,20.92101737499237,11.33347903359376,18.433942794799805,7.563357830047607,63.13615417480469,51760.92255859375,20619.96594281459,46456.927734375,22811.51171875,115998.6484375,13701877058.56,2959587776.55979,13800436224.0,7884335104.0,19938064384.0,11296.2225390625,0.26870401672154975,11296.20263671875,11295.662109375,11296.9912109375,-2299285.885,63897.536326962756,-2305044.875,-2456435.5,-2161064.5,24976514211.84,2450186311.5862794,24983174144.0,20304551936.0,31883362304.0,-3.052025468349457,0.4254252967213247,-3.040800094604492,-3.922091007232666,-1.899691104888916,-9.097212963104248,0.4126781653798467,-9.074331283569336,-10.106176376342773,-8.212285041809082,6.068600573539734,0.18648356031408975,6.087860345840454,5.606144905090332,6.46332311630249,1.7364481556415559,0.2516484875937183,1.7372498512268066,1.2234747409820557,2.503140449523926,11293.844296875,0.06500860304019984,11293.8447265625,11293.708984375,11294.0009765625,0.0035005098817055113,0.0023380094219638842,0.0032261036103591323,8.422120299655944e-05,0.012663704343140125
3,30029,71999,8882.529289722443,72000,257,0,7.5891557536295435,0.0,0.0,0.0,300.29,87.95433985881539,296.0,116,500,61.32,31.3849900430126,63.0,0.0,147.0,2.92,1.4945233353815524,3.0,0,7,20.469725270633738,11.571737849302057,20.532053152989622,0.0,48.03126981746457,61.32,31.3849900430126,63.0,0.0,147.0,28339794575.36,3154931994.1629987,27971661824.0,19130693632.0,35756912640.0,31.24483672618866,18.884054224334083,24.394935607910156,7.703353404998779,82.15864562988281,62008.23001953125,23277.780517721723,57031.52734375,24257.240234375,120773.4375,11209130368.0,3388223277.9997964,10977925632.0,4638401536.0,20240056320.0,11296.3019140625,0.29433314193886406,11296.26513671875,11295.69921875,11297.208984375,-2425149.2125,80528.63554019445,-2414918.25,-2637141.0,-2269802.25,28342208409.6,3154914374.970705,27974007808.0,19133184000.0,35759357952.0,-2.9516818356513976,0.49877439799559176,-2.938051700592041,-4.356006622314453,-1.6830816268920898,-9.049115238189698,0.41809046262110644,-9.092884063720703,-9.966941833496094,-8.10623550415039,6.147671885490418,0.21662409902196983,6.127209186553955,5.558380126953125,6.748419284820557,1.7607468521595002,0.2664470462220211,1.7114946246147156,1.2579870223999023,2.616925001144409,11293.883466796875,0.10719685727750868,11293.87255859375,11293.671875,11294.26171875,0.0042906139642582275,0.0030569208173920987,0.00357270915992558,0.00031615677289664745,0.01878862828016281
2,30483,72999,9016.151923179626,73000,259,0,7.483762100231515,0.0,0.0,0.0,304.83,84.55531384839158,299.0,116,500,62.37,30.497755655129776,63.0,0.0,147.0,2.97,1.4522740788157036,3.0,0,7,20.639096530149406,11.470657075854561,20.928659219007066,0.0,48.03126981746457,62.37,30.497755655129776,63.0,0.0,147.0,28803310673.92,2878534693.5513244,28680353792.0,22743482368.0,35930013696.0,27.116313438415528,12.574788665735932,24.208206176757812,8.539871215820312,66.29322814941406,63199.24748046875,28509.6605755178,57435.70703125,24704.64453125,168588.265625,10630196633.6,3733218768.984652,10412466176.0,3323178240.0,21445511168.0,11296.22060546875,0.2782860964439277,11296.19677734375,11295.5732421875,11296.9951171875,-2557068.96,61289.515828318064,-2552030.125,-2747775.0,-2387710.5,28805856399.36,2878501518.581903,28682940416.0,22746161152.0,35932561408.0,-2.699643268585205,0.4112174856090017,-2.7453689575195312,-3.6201939582824707,-1.6870001554489136,-8.776219577789307,0.37205470998809165,-8.777541637420654,-9.665984153747559,-8.061903953552246,6.113272852897644,0.20156977832040304,6.088621377944946,5.657375812530518,6.7397871017456055,1.7164046990871429,0.252404449119142,1.7033530473709106,1.2136054039001465,2.489741086959839,11293.859677734376,0.08176991656978047,11293.86767578125,11293.63671875,11294.083984375,0.0033171582732757087,0.0018420700044126028,0.0031172785675153136,0.0001358570298179984,0.007515572942793369
3,30818,73999,9148.704123020172,74000,262,0,7.544197691196035,0.0,0.0,0.0,308.18,83.28389760331825,302.0,116,500,63.84,30.420295856549462,63.0,0.0,147.0,3.04,1.4485855169785455,3.0,0,7,21.186566401483105,11.745256900804902,22.012853554327855,0.0,48.03126981746457,63.84,30.420295856549462,63.0,0.0,147.0,28426100121.6,2858146600.824935,28520647680.0,22689787904.0,37064069120.0,25.270175609588623,10.78003442979226,23.02956199645996,6.5147504806518555,49.46678924560547,84213.38416015625,48357.029330098034,65384.529296875,27902.138671875,257405.796875,9745198565.12,4220574556.350795,9487045632.0,2102453376.0,20053643264.0,11296.098505859374,0.25113548496929,11296.06640625,11295.60546875,11296.7041015625,-2691519.33,73468.15742647354,-2693316.375,-2881928.75,-2546508.25,28428780359.68,2858129967.05189,28523385856.0,22692474880.0,37066752000.0,-3.189475336074829,0.36626083451866553,-3.1851813793182373,-3.9276604652404785,-2.0802364349365234,-9.10745834350586,0.3548566751374265,-9.091435432434082,-9.765603065490723,-8.378055572509766,5.942446961402893,0.17758765044758312,5.929201126098633,5.44918966293335,6.335125923156738,1.6874807369709015,0.23617265306837606,1.65115225315094,1.2514525651931763,2.221881866455078,11293.781083984375,0.06936482329087677,11293.7734375,11293.64453125,11293.990234375,0.0035673556373512836,0.002060365454838886,0.003383961506187916,0.00016847260121721774,0.008960984647274017
3,31102,74999,9282.910630702972,75000,265,0,7.451203501722283,0.0,0.0,0.0,311.02,84.44678561082121,308.0,116,500,63.84,30.852137689307693,63.0,0.0,147.0,3.04,1.4691494137765568,3.0,0,7,20.907382185006732,11.884241342923529,20.928659219007066,0.0,48.03126981746457,63.84,30.852137689307693,63.0,0.0,147.0,31927098900.48,3428643433.307113,31548567552.0,26310305792.0,42341961728.0,30.768251447677613,15.777987944037898,28.864988327026367,8.258737564086914,74.42620086669922,110864.1837890625,68361.85783306809,92828.38671875,35900.1015625,326180.8125,10386343802.88,3938269902.117666,9908826112.0,2469148160.0,18896564224.0,11296.255439453125,0.2886197799732637,11296.2568359375,11295.64453125,11297.1142578125,-2813825.9925,94899.92218200481,-2815308.625,-3004152.0,-2589881.25,31929901281.28,3428593192.2970805,31551389696.0,26313193472.0,42344714240.0,-3.013961329460144,0.42767185283839004,-3.0980112552642822,-3.7828011512756348,-1.8280785083770752,-9.124612493515015,0.336851412548832,-9.111650943756104,-9.90280532836914,-8.349652290344238,6.14097827911377,0.23172231355481837,6.170535087585449,5.426487922668457,6.755971908569336,1.7639093387126923,0.2687222466389551,1.749331772327423,1.1896991729736328,2.472412347793579,11293.843818359375,0.08920514966785496,11293.83642578125,11293.6171875,11294.1064453125,0.0033599860317917772,0.0018687499475531556,0.003082033828832209,7.559269579360262e-05,0.009707683697342873
4,31283,75999,9415.34031701088,76000,269,0,7.5511769896889955,0.0,0.0,0.0,312.83,84.48870397869764,320.0,115,500,64.26,30.550489357782798,63.0,0.0,147.0,3.06,1.4547852075134666,3.0,0,7,21.05596486569883,11.773669762843825,21.343123538376197,0.0,48.03126981746457,64.26,30.550489357782798,63.0,0.0,147.0,35069577912.32,3733622578.25206,34751291392.0,26037368832.0,44991229952.0,25.372846918106077,11.653577264908973,22.246726989746094,7.714777946472168,63.89759826660156,60496.56279296875,17846.948231937822,57097.865234375,32006.888671875,119559.09375,12261752565.76,4151782828.2184377,11868606976.0,3875903488.0,25841250304.0,11296.165166015626,0.2797157539289899,11296.17431640625,11295.3828125,11296.9501953125,-3017704.575,93990.84324687897,-3008122.875,-3232354.75,-2795070.25,35072584294.4,3733604620.6591096,34754363392.0,26040436736.0,44994187264.0,-3.001659082174301,0.46042135998109357,-2.97976291179657,-4.25492000579834,-1.816970705986023,-9.079415655136108,0.40056598216310785,-9.032330513000488,-10.102343559265137,-8.331219673156738,6.101156058311463,0.19952527696297176,6.121124267578125,5.706651210784912,6.706127166748047,1.7118597316741944,0.2558533687105009,1.7217708826065063,1.109525203704834,2.3679614067077637,11293.80705078125,0.07432547579349029,11293.80859375,11293.6015625,11293.978515625,0.003614999633282423,0.002456060383513343,0.003139490494504571,9.012207738123834e-05,0.016552718356251717
3,31486,76999,9548.182416200638,77000,272,0,7.5277341001029345,0.0,0.0,0.0,314.86,82.58632090122431,320.0,115,500,64.05,31.342104268858535,63.0,0.0,147.0,3.05,1.4924811556599298,3.0,0,7,20.855414731025377,11.933799347605666,21.343123538376197,0.0,48.03126981746457,64.05,31.342104268858535,63.0,0.0,147.0,38623568261.12,4025759327.144886,38144790528.0,30432997376.0,48738119680.0,35.332704639434816,21.431749276826856,29.519824028015137,9.620891571044922,97.5180435180664,76470.34822265625,35147.08039569104,68499.515625,24150.787109375,194299.59375,16425375390.72,5221648540.879606,16531831296.0,5293122048.0,27080441856.0,11296.208134765626,0.3168863200436081,11296.2265625,11295.53515625,11297.3916015625,-3175059.8375,73960.01436574846,-3181267.0,-3353419.0,-2980199.5,38626732154.88,4025723252.268918,38147883008.0,30436210688.0,48741314560.0,-3.059892148971558,0.40758951001765664,-3.0903888940811157,-4.007164001464844,-2.098449945449829,-9.09794087409973,0.3572703104099763,-9.064906597137451,-9.983495712280273,-8.2484712600708,6.076409578323364,0.18527987420540923,6.055985927581787,5.615860462188721,6.643735885620117,1.6591773295402528,0.25534094967385185,1.67876535654068,1.1038084030151367,2.4752113819122314,11293.904404296874,0.18499918628204373,11293.8662109375,11293.59375,11294.435546875,0.0036909186699631393,0.002090392421449209,0.0035508510190993547,9.593457070877776e-05,0.009662200696766376
3,31849,77999,9682.855528593063,78000,275,0,7.425387163297217,0.0,0.0,0.0,318.49,83.42655392619307,321.0,115,500,65.31,31.274492801642683,63.0,0.0,147.0,3.11,1.489261561982985,3.0,0,7,20.92297753735082,11.79646000616478,20.928659219007066,0.0,48.03126981746457,65.31,31.274492801642683,63.0,0.0,147.0,42321831649.28,4300079179.613141,42235023360.0,32129560576.0,53999185920.0,28.827869687080383,12.456256749574306,27.723562240600586,6.578567981719971,57.86791229248047,86807.20150390625,46328.62043985962,71636.6640625,29550.294921875,243674.796875,13090672535.04,4967405247.188045,12344039424.0,3112179456.0,28375613440.0,11296.161083984374,0.2637552448854038,11296.14501953125,11295.50390625,11296.8232421875,-3362576.7675,86612.42654736571,-3371606.5,-3550604.75,-3034273.25,42325182832.64,4300034251.035948,42238437376.0,32132886528.0,54002348032.0,-2.94172810792923,0.378724219878423,-2.9088921546936035,-4.047666072845459,-2.1625711917877197,-8.957528619766235,0.3979203079912402,-8.896637439727783,-10.157604217529297,-8.09307861328125,6.035987772941589,0.19023810297220034,6.047351360321045,5.626677989959717,6.4790120124816895,1.7266762995719909,0.24191155264033795,1.6875514388084412,1.1384435892105103,2.328247547149658,11293.793779296875,0.08644504055802656,11293.7841796875,11293.58984375,11294.017578125,0.0037112207009340637,0.00221390316707039,0.0033707708353176713,0.00018825812730938196,0.010360867716372013
3,31831,78999,9815.531104326248,79000,278,0,7.537182292022118,0.0,0.0,0.0,318.31,86.68295045739964,321.0,115,500,65.1,32.19239040518737,63.0,0.0,147.0,3.1,1.5329709716755893,3.0,0,7,20.83343662194149,12.024039750692657,20.532053152989622,0.0,48.03126981746457,65.1,32.19239040518737,63.0,0.0,147.0,46720004997.12,5542399834.063983,46720684032.0,35171082240.0,58405863424.0,24.588210706710814,11.435761460058028,21.20964813232422,10.008790969848633,61.80427169799805,73934.7120703125,29648.816226501527,65448.248046875,32689.96875,166486.4375,18222233559.04,5659574646.927447,18267565056.0,6427141120.0,33064519680.0,11296.05380859375,0.27012115938985987,11296.07275390625,11295.419921875,11296.7939453125,-3556980.9825,120422.12114183618,-3561115.5,-3842305.0,-3178796.25,46723550576.64,5542360077.939822,46724247552.0,35174789120.0,58409029632.0,-2.9671783089637755,0.3981558464197764,-2.9178367853164673,-4.109520435333252,-2.0396389961242676,-8.904894132614135,0.4143132173100737,-8.83635139465332,-10.151470184326172,-8.118002891540527,5.983591542243958,0.19432691694969634,5.962961912155151,5.412604331970215,6.477182865142822,1.6818986868858337,0.26161163273993043,1.6575048565864563,1.013395071029663,2.3440351486206055,11293.743427734375,0.07489156577340951,11293.74072265625,11293.576171875,11293.984375,0.003016995725047309,0.0022548771450615684,0.002578609623014927,6.706264684908092e-05,0.00923165213316679
